EventType,Time,AccountId,X,Y,IsGame
LogPlayerAttack,1538167686225,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167686264,account.be41d13162134b1693ec0c23f9da9613,620120.2,449588.22,1.5
LogPlayerPosition,1538167686264,account.419060edb97d4a9583b79d92766c57be,631256.44,448456.25,1.5
LogPlayerAttack,1538167686346,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerAttack,1538167686406,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167686443,account.8f30456d318d403b91a1ec5d2ea38af9,392816.47,281649.56,1.5
LogPlayerPosition,1538167686443,account.824598622caf42919708c2cfca52dd47,303555.56,218393.95,1.5
LogPlayerPosition,1538167686443,account.f95a0a438f96409f91d4d8926fce3e8a,325253.2,196731.47,1.5
LogPlayerAttack,1538167686489,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167686512,account.7cb3982256fc4c6ba9f758ae22cc6b9c,305061.66,149259.75,1.5
LogPlayerPosition,1538167686513,account.2c0efbc50b5c4d6890345f7af6619a98,176874.7,446406.6,1.5
LogPlayerPosition,1538167686513,account.3ddc2017cb1b480a9e5e3df07f9818ee,619243.7,449428.8,1.5
LogPlayerPosition,1538167686513,account.58bae4eac7344212bdae3c03f6688908,392421.62,281459.3,1.5
LogPlayerPosition,1538167686513,account.b7a12bf8f452474c8e47d4add686f20a,359379.78,460843.06,1.5
LogPlayerPosition,1538167686513,account.3a89e13dfda54bcb895726595a07ca03,626088.3,600895.56,1.5
LogPlayerAttack,1538167686588,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerTakeDamage,1538167686662,account.b14e55d66ec546c381dad9d9074e0a5b,55165.297,118486.57,1.5
LogPlayerTakeDamage,1538167686662,account.da528656f2d84540b509593d2259a839,54895.797,118557.35,1.5
LogPlayerTakeDamage,1538167686662,account.649ae3a062504ef28746ee66743b5cae,54819.805,118483.59,1.5
LogPlayerAttack,1538167686768,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerAttack,1538167686826,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167686896,account.72bb9b59202c40cbb37ef820f434a330,381127.34,489027.75,1.5
LogPlayerPosition,1538167686896,account.7980f71efa0a4d2391f941720ace4326,184481.1,408301.94,1.5
LogPlayerPosition,1538167686896,account.b98ff2e52c124950921b776688ed4de0,372181.28,485953.28,1.5
LogPlayerPosition,1538167686896,account.a0692029650b42e18edf5c7d1ef21ccb,333563.62,470624.03,1.5
LogPlayerPosition,1538167686896,account.823788e851224330b59b44a27da95662,160439.03,423934.4,1.5
LogPlayerPosition,1538167686897,account.0c01655d1e2c4b908a1c4d3f55aad29c,160910.97,423190.66,1.5
LogPlayerPosition,1538167686897,account.6592d11f6ea541f4ae7d50fddb1ebfba,267740.44,522604.56,1.5
LogPlayerPosition,1538167686897,account.b52b3740bcc44aa8abd6208c1d4adfc6,266871.78,530205.0,1.5
LogPlayerPosition,1538167686897,account.c063f69c171b4de2b8d4bd405d7c7d4b,177524.61,444757.9,1.5
LogPlayerPosition,1538167686897,account.c2b7983759914ea9bafb440735bc8102,177510.36,411735.12,1.5
LogPlayerPosition,1538167686897,account.662c2261f83c48f5875e3164fa6433d4,329385.7,527485.7,1.5
LogItemPickup,1538167686940,account.3a89e13dfda54bcb895726595a07ca03,626147.9,600822.44,1.5
LogItemPickup,1538167686941,account.b14e55d66ec546c381dad9d9074e0a5b,55168.31,118481.72,1.5
LogPlayerPosition,1538167686941,account.e555508426c747b08ea1fa291d4efbfc,682154.4,541851.44,1.5
LogPlayerAttack,1538167686970,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerAttack,1538167687015,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167687073,account.f3b1dcecd0cb490593787887acfefe2e,685074.7,531357.1,1.5
LogPlayerAttack,1538167687169,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogVehicleLeave,1538167687223,account.8b6c61d8f84242d2924c20fcf1911ded,0.0,0.0,1.5
LogVehicleRide,1538167687224,account.8b6c61d8f84242d2924c20fcf1911ded,0.0,0.0,1.5
LogPlayerAttack,1538167687234,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167687320,account.b8b47abb0d894a139a573727858ac85a,271188.47,542364.0,1.5
LogPlayerAttack,1538167687349,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167687369,account.48b535bcf85a485b9e1cb139a88d579a,186258.03,407225.2,1.5
LogPlayerAttack,1538167687434,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167687459,account.3634898d2749466cb707c745863ad143,269962.84,541132.44,1.5
LogPlayerAttack,1538167687566,account.682c9048f5b44672b1d99d0e314e4277,642568.9,445297.06,1.5
LogPlayerPosition,1538167687638,account.a4a576f4eeaa47d2868da7cf87b3d36f,623160.44,604031.56,1.5
LogPlayerTakeDamage,1538167687684,account.b14e55d66ec546c381dad9d9074e0a5b,55091.938,118517.22,1.5
LogPlayerTakeDamage,1538167687684,account.da528656f2d84540b509593d2259a839,54895.797,118557.35,1.5
LogPlayerTakeDamage,1538167687684,account.649ae3a062504ef28746ee66743b5cae,54819.805,118483.59,1.5
LogItemPickup,1538167687703,account.8f30456d318d403b91a1ec5d2ea38af9,392869.2,281711.22,1.5
LogPlayerPosition,1538167687728,account.361d7bfb921a452382cd7306e4ad2a92,294065.7,311494.78,1.5
LogPlayerPosition,1538167687844,account.d856c5cbc584451ba9327784cc9c130d,295192.53,319514.44,1.5
LogPlayerPosition,1538167687898,account.58d9b0de1b44427187ce530854f578ec,615819.9,631068.25,1.5
LogVehicleRide,1538167688003,account.b14e55d66ec546c381dad9d9074e0a5b,0.0,0.0,1.5
LogPlayerPosition,1538167688051,account.10d8bb4957cd4629a4679c32e3dc0d0f,290224.66,315558.9,1.5
LogVehicleRide,1538167688087,account.0c01655d1e2c4b908a1c4d3f55aad29c,0.0,0.0,1.5
LogPlayerPosition,1538167688131,account.5df53cd7d6e44612aaccbb0e1cd8c33c,571116.1,627901.5,1.5
LogItemPickup,1538167688150,account.7980f71efa0a4d2391f941720ace4326,184554.92,408211.72,1.5
LogPlayerPosition,1538167688525,account.94cf6f4a48b84ee695acbb6dafcfa4a9,678495.44,548565.2,1.5
LogPlayerTakeDamage,1538167688672,account.b14e55d66ec546c381dad9d9074e0a5b,54836.47,118595.7,1.5
LogPlayerTakeDamage,1538167688673,account.da528656f2d84540b509593d2259a839,54895.797,118557.35,1.5
LogPlayerTakeDamage,1538167688673,account.649ae3a062504ef28746ee66743b5cae,54819.805,118483.59,1.5
LogItemPickup,1538167688810,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329393.2,527419.94,1.5
LogPlayerPosition,1538167689178,account.6e355a6142e14498b7a42386ea18a04c,456578.3,525732.0,1.5
LogItemPickup,1538167689276,account.a0692029650b42e18edf5c7d1ef21ccb,332508.94,471181.38,1.5
LogVehicleLeave,1538167689448,account.0c01655d1e2c4b908a1c4d3f55aad29c,0.0,0.0,1.5
LogVehicleRide,1538167689449,account.0c01655d1e2c4b908a1c4d3f55aad29c,0.0,0.0,1.5
LogPlayerPosition,1538167689640,account.372e2dafa5bc45f5872e111a268ec786,455413.72,520814.1,1.5
LogPlayerTakeDamage,1538167689691,account.b14e55d66ec546c381dad9d9074e0a5b,54867.82,118684.875,1.5
LogPlayerTakeDamage,1538167689691,account.da528656f2d84540b509593d2259a839,54923.96,118640.68,1.5
LogPlayerTakeDamage,1538167689692,account.649ae3a062504ef28746ee66743b5cae,54841.098,118575.15,1.5
LogPlayerPosition,1538167689692,account.217f18b21a114fb8a1d84e0c60d11e0e,444443.62,513234.88,1.5
LogPlayerPosition,1538167690048,account.b14e55d66ec546c381dad9d9074e0a5b,54893.36,118784.47,1.5
LogPlayerPosition,1538167690252,account.da528656f2d84540b509593d2259a839,54976.887,118825.91,1.5
LogItemAttach,1538167690526,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329393.2,527419.94,1.5
LogPlayerTakeDamage,1538167690663,account.b14e55d66ec546c381dad9d9074e0a5b,54991.605,119120.61,1.5
LogPlayerTakeDamage,1538167690663,account.da528656f2d84540b509593d2259a839,55048.47,119070.62,1.5
LogPlayerTakeDamage,1538167690663,account.649ae3a062504ef28746ee66743b5cae,54960.63,119016.67,1.5
LogPlayerPosition,1538167690719,account.8ceb06cccee44176a77ec4482b7310bd,420882.2,568307.0,1.5
LogPlayerPosition,1538167690772,account.649ae3a062504ef28746ee66743b5cae,54985.77,119092.57,1.5
LogPlayerPosition,1538167690911,account.33901cb81e6e4fe480f5f9fb37ce6c5f,441362.94,544406.06,1.5
LogPlayerPosition,1538167691155,account.6f136513d7b34d0296516284108ecbbb,234658.69,254846.67,1.5
LogPlayerPosition,1538167691598,account.61431ed859fe4a44961b86035ad24726,239140.66,271281.88,1.5
LogPlayerTakeDamage,1538167691664,account.b14e55d66ec546c381dad9d9074e0a5b,55110.31,119702.77,1.5
LogPlayerTakeDamage,1538167691665,account.da528656f2d84540b509593d2259a839,55174.44,119657.55,1.5
LogPlayerTakeDamage,1538167691665,account.649ae3a062504ef28746ee66743b5cae,55074.695,119593.67,1.5
LogItemUse,1538167691774,account.649ae3a062504ef28746ee66743b5cae,55085.02,119625.164,1.5
LogPlayerPosition,1538167691853,account.8b6c61d8f84242d2924c20fcf1911ded,239141.42,271356.94,1.5
LogPlayerAttack,1538167691937,account.f2e91d771486447fb8ab505d88016868,642076.8,444223.5,1.5
LogItemAttach,1538167691996,account.3a89e13dfda54bcb895726595a07ca03,625101.6,600362.7,1.5
LogItemPickup,1538167691996,account.3a89e13dfda54bcb895726595a07ca03,625101.6,600362.7,1.5
LogPlayerPosition,1538167692032,account.91120ae47a154d43b28c6cc4151ae85f,429732.5,595831.1,1.5
LogVehicleLeave,1538167692285,account.f95a0a438f96409f91d4d8926fce3e8a,0.0,0.0,1.5
LogVehicleLeave,1538167692288,account.9c4e8e0358c84cda80e3ac3126666702,0.0,0.0,1.5
LogVehicleLeave,1538167692598,account.2f87a18ceaa34e3aaba2b8272ea4e041,0.0,0.0,1.5
LogPlayerTakeDamage,1538167692664,account.b14e55d66ec546c381dad9d9074e0a5b,55246.84,120536.83,1.5
LogPlayerTakeDamage,1538167692664,account.da528656f2d84540b509593d2259a839,55318.51,120504.91,1.5
LogPlayerTakeDamage,1538167692664,account.649ae3a062504ef28746ee66743b5cae,55232.977,120422.7,1.5
LogVehicleRide,1538167692768,account.372e2dafa5bc45f5872e111a268ec786,0.0,0.0,1.5
LogPlayerPosition,1538167692833,account.e9b0ce95cff14f439ee2295f9a0b82dc,195048.02,291007.66,1.5
LogItemPickup,1538167692861,account.7980f71efa0a4d2391f941720ace4326,184520.66,407808.47,1.5
LogItemPickup,1538167692958,account.6e355a6142e14498b7a42386ea18a04c,456536.2,525780.94,1.5
LogItemDrop,1538167693036,account.a418112c51d34450b189f9ca779953cb,392720.16,281802.66,1.5
LogPlayerAttack,1538167693243,account.f2e91d771486447fb8ab505d88016868,642076.8,444223.5,1.5
LogItemPickup,1538167693249,account.10d8bb4957cd4629a4679c32e3dc0d0f,290659.34,314114.62,1.5
LogPlayerPosition,1538167693270,account.8ca6f89e92b14cc78155a1cf8ba20c87,649844.75,270818.28,1.5
LogItemPickup,1538167693500,account.b7a12bf8f452474c8e47d4add686f20a,360899.34,460383.3,1.5
LogItemAttach,1538167693525,account.3a89e13dfda54bcb895726595a07ca03,625101.6,600362.7,1.5
LogItemPickup,1538167693525,account.3a89e13dfda54bcb895726595a07ca03,625101.6,600362.7,1.5
LogPlayerTakeDamage,1538167693692,account.b14e55d66ec546c381dad9d9074e0a5b,55307.8,121712.164,1.5
LogPlayerTakeDamage,1538167693692,account.da528656f2d84540b509593d2259a839,55383.56,121691.72,1.5
LogPlayerTakeDamage,1538167693692,account.649ae3a062504ef28746ee66743b5cae,55311.727,121597.25,1.5
LogPlayerPosition,1538167693874,account.4e2213f17fb14327b2d6fe9a09dc89b9,640959.06,270710.88,1.5
LogPlayerPosition,1538167693874,account.5ae4037c4f4a43c09065454ced2eb3d1,653503.5,268333.06,1.5
LogPlayerPosition,1538167694009,account.f2e91d771486447fb8ab505d88016868,642076.8,444223.5,1.5
LogPlayerPosition,1538167694097,account.9c4e8e0358c84cda80e3ac3126666702,642132.25,444759.6,1.5
LogVehicleLeave,1538167694347,account.682c9048f5b44672b1d99d0e314e4277,0.0,0.0,1.5
LogItemAttach,1538167694369,account.662c2261f83c48f5875e3164fa6433d4,329872.53,527915.75,1.5
LogItemPickup,1538167694370,account.662c2261f83c48f5875e3164fa6433d4,329872.53,527915.75,1.5
LogPlayerPosition,1538167694471,account.3bd35bc801254ca79c81390d6ffab437,639334.56,271542.72,1.5
LogPlayerTakeDamage,1538167694662,account.b14e55d66ec546c381dad9d9074e0a5b,55237.516,122969.21,1.5
LogPlayerTakeDamage,1538167694662,account.da528656f2d84540b509593d2259a839,55314.75,122955.36,1.5
LogPlayerTakeDamage,1538167694662,account.649ae3a062504ef28746ee66743b5cae,55251.324,122855.06,1.5
LogItemPickup,1538167695098,account.a418112c51d34450b189f9ca779953cb,392745.62,281916.28,1.5
LogPlayerPosition,1538167695243,account.3ecd3a553dae4d6ba4ce29281e0d2475,613472.4,448273.44,1.5
LogItemDetach,1538167695356,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329306.84,527354.56,1.5
LogItemAttach,1538167695356,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329306.84,527354.56,1.5
LogItemPickup,1538167695356,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329306.84,527354.56,1.5
LogItemDetach,1538167695451,account.10d8bb4957cd4629a4679c32e3dc0d0f,290659.34,314114.62,1.5
LogItemAttach,1538167695451,account.10d8bb4957cd4629a4679c32e3dc0d0f,290659.34,314114.62,1.5
LogPlayerPosition,1538167695487,account.2f87a18ceaa34e3aaba2b8272ea4e041,642807.6,444463.66,1.5
LogPlayerPosition,1538167695488,account.dc1edf2b68cc44be897c48ea79b1079b,330402.5,526535.2,1.5
LogPlayerPosition,1538167695545,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329306.84,527354.56,1.5
LogPlayerTakeDamage,1538167695667,account.b14e55d66ec546c381dad9d9074e0a5b,55108.27,124405.016,1.5
LogPlayerTakeDamage,1538167695667,account.da528656f2d84540b509593d2259a839,55184.19,124385.36,1.5
LogPlayerTakeDamage,1538167695667,account.649ae3a062504ef28746ee66743b5cae,55113.39,124290.14,1.5
LogItemPickup,1538167695748,account.7cb3982256fc4c6ba9f758ae22cc6b9c,305069.9,149703.31,1.5
LogPlayerPosition,1538167695890,account.682c9048f5b44672b1d99d0e314e4277,642219.9,444895.78,1.5
LogPlayerPosition,1538167696137,account.a418112c51d34450b189f9ca779953cb,392774.62,281950.62,1.5
LogPlayerPosition,1538167696137,account.69bcbb0ff4c64c98800dbe499bf2b1ec,394172.06,285280.6,1.5
LogPlayerPosition,1538167696137,account.6c19cc4a57124ec3a516e66260b2fd66,306149.97,233282.61,1.5
LogPlayerPosition,1538167696277,account.419060edb97d4a9583b79d92766c57be,611849.25,448780.72,1.5
LogPlayerPosition,1538167696278,account.be41d13162134b1693ec0c23f9da9613,606818.75,451676.5,1.5
LogPlayerPosition,1538167696406,account.f95a0a438f96409f91d4d8926fce3e8a,327874.34,206147.53,1.5
LogPlayerPosition,1538167696406,account.824598622caf42919708c2cfca52dd47,306237.3,233916.47,1.5
LogPlayerPosition,1538167696406,account.8f30456d318d403b91a1ec5d2ea38af9,392381.2,279638.28,1.5
LogPlayerPosition,1538167696501,account.3ddc2017cb1b480a9e5e3df07f9818ee,606575.44,452106.94,1.5
LogPlayerPosition,1538167696501,account.2c0efbc50b5c4d6890345f7af6619a98,177035.36,446652.94,1.5
LogPlayerPosition,1538167696501,account.7cb3982256fc4c6ba9f758ae22cc6b9c,305076.03,149728.52,1.5
LogPlayerPosition,1538167696501,account.3a89e13dfda54bcb895726595a07ca03,624311.44,601431.44,1.5
LogPlayerPosition,1538167696502,account.b7a12bf8f452474c8e47d4add686f20a,361326.06,461553.75,1.5
LogPlayerPosition,1538167696502,account.58bae4eac7344212bdae3c03f6688908,392826.6,282021.72,1.5
LogItemDrop,1538167696523,account.bb003f6f5ea843ab8c1c11f1eeaa2667,329306.84,527354.56,1.5
LogItemDrop,1538167696572,account.a418112c51d34450b189f9ca779953cb,392774.62,281950.62,1.5
LogPlayerTakeDamage,1538167696657,account.b14e55d66ec546c381dad9d9074e0a5b,55051.05,126106.93,1.5
LogPlayerTakeDamage,1538167696657,account.da528656f2d84540b509593d2259a839,55126.47,126085.38,1.5
LogPlayerTakeDamage,1538167696658,account.649ae3a062504ef28746ee66743b5cae,55053.28,125991.95,1.5
LogItemUse,1538167696877,account.b14e55d66ec546c381dad9d9074e0a5b,55044.61,126389.37,1.5
LogPlayerPosition,1538167696882,account.c063f69c171b4de2b8d4bd405d7c7d4b,182479.5,444892.56,1.5
LogPlayerPosition,1538167696882,account.72bb9b59202c40cbb37ef820f434a330,376228.06,486255.2,1.5
LogPlayerPosition,1538167696882,account.b98ff2e52c124950921b776688ed4de0,367309.2,487370.72,1.5
LogPlayerPosition,1538167696882,account.7980f71efa0a4d2391f941720ace4326,184638.81,408285.62,1.5
LogPlayerPosition,1538167696882,account.823788e851224330b59b44a27da95662,165099.5,427174.62,1.5
LogPlayerPosition,1538167696883,account.a0692029650b42e18edf5c7d1ef21ccb,332054.38,468298.75,1.5
LogPlayerPosition,1538167696883,account.c2b7983759914ea9bafb440735bc8102,176251.16,410846.94,1.5
LogPlayerPosition,1538167696883,account.b52b3740bcc44aa8abd6208c1d4adfc6,266871.78,530205.0,1.5
LogPlayerPosition,1538167696883,account.0c01655d1e2c4b908a1c4d3f55aad29c,165089.38,427252.25,1.5
LogPlayerPosition,1538167696883,account.6592d11f6ea541f4ae7d50fddb1ebfba,266798.12,522959.03,1.5
LogPlayerPosition,1538167696883,account.662c2261f83c48f5875e3164fa6433d4,329735.75,527693.44,1.5
LogPlayerPosition,1538167696924,account.e555508426c747b08ea1fa291d4efbfc,680097.0,540878.2,1.5
LogPlayerPosition,1538167697097,account.f3b1dcecd0cb490593787887acfefe2e,682840.4,530203.3,1.5
LogPlayerPosition,1538167697296,account.b8b47abb0d894a139a573727858ac85a,270404.0,542968.9,1.5
LogPlayerPosition,1538167697389,account.48b535bcf85a485b9e1cb139a88d579a,182922.47,411499.06,1.5
LogPlayerPosition,1538167697464,account.3634898d2749466cb707c745863ad143,274787.7,538944.44,1.5
LogPlayerPosition,1538167697628,account.a4a576f4eeaa47d2868da7cf87b3d36f,622106.44,600951.5,1.5
LogPlayerTakeDamage,1538167697670,account.b14e55d66ec546c381dad9d9074e0a5b,54914.055,128007.36,1.5
LogPlayerTakeDamage,1538167697670,account.da528656f2d84540b509593d2259a839,54991.27,127993.516,1.5
LogPlayerTakeDamage,1538167697670,account.649ae3a062504ef28746ee66743b5cae,54927.836,127893.19,1.5
LogPlayerPosition,1538167697769,account.361d7bfb921a452382cd7306e4ad2a92,290138.0,314747.5,1.5
LogItemAttach,1538167697843,account.58bae4eac7344212bdae3c03f6688908,392814.03,282024.97,1.5
LogItemPickup,1538167697843,account.58bae4eac7344212bdae3c03f6688908,392814.03,282024.97,1.5
LogPlayerPosition,1538167697864,account.d856c5cbc584451ba9327784cc9c130d,290716.12,317694.0,1.5
LogPlayerPosition,1538167697864,account.58d9b0de1b44427187ce530854f578ec,611507.6,634443.56,1.5
LogPlayerPosition,1538167698084,account.10d8bb4957cd4629a4679c32e3dc0d0f,290533.22,313239.22,1.5
LogItemPickup,1538167698166,account.662c2261f83c48f5875e3164fa6433d4,329735.75,527693.44,1.5
LogPlayerPosition,1538167698196,account.5df53cd7d6e44612aaccbb0e1cd8c33c,571421.5,627220.6,1.5
LogItemPickup,1538167698391,account.7cb3982256fc4c6ba9f758ae22cc6b9c,304902.34,150255.47,1.5
LogPlayerPosition,1538167698502,account.94cf6f4a48b84ee695acbb6dafcfa4a9,676374.0,547808.06,1.5
LogPlayerTakeDamage,1538167698667,account.b14e55d66ec546c381dad9d9074e0a5b,54719.938,130075.945,1.5
LogPlayerTakeDamage,1538167698667,account.da528656f2d84540b509593d2259a839,54796.72,130059.95,1.5
LogPlayerTakeDamage,1538167698667,account.649ae3a062504ef28746ee66743b5cae,54730.49,129961.44,1.5
LogPlayerPosition,1538167699213,account.6e355a6142e14498b7a42386ea18a04c,457733.78,525122.8,1.5
LogItemUnequip,1538167699287,account.662c2261f83c48f5875e3164fa6433d4,329735.75,527693.44,1.5
LogItemDrop,1538167699287,account.662c2261f83c48f5875e3164fa6433d4,329735.75,527693.44,1.5
LogItemEquip,1538167699288,account.662c2261f83c48f5875e3164fa6433d4,329735.75,527693.44,1.5
LogItemPickup,1538167699288,account.662c2261f83c48f5875e3164fa6433d4,329735.75,527693.44,1.5
LogVehicleRide,1538167699387,account.9c4e8e0358c84cda80e3ac3126666702,0.0,0.0,1.5
LogVehicleLeave,1538167699617,account.8b6c61d8f84242d2924c20fcf1911ded,0.0,0.0,1.5
LogVehicleRide,1538167699617,account.8b6c61d8f84242d2924c20fcf1911ded,0.0,0.0,1.5
LogPlayerPosition,1538167699642,account.372e2dafa5bc45f5872e111a268ec786,456826.4,524267.9,1.5
LogPlayerTakeDamage,1538167699684,account.b14e55d66ec546c381dad9d9074e0a5b,54495.676,132497.0,1.5
LogPlayerTakeDamage,1538167699684,account.da528656f2d84540b509593d2259a839,54572.375,132480.69,1.5
LogPlayerTakeDamage,1538167699685,account.649ae3a062504ef28746ee66743b5cae,54505.69,132382.47,1.5
LogPlayerPosition,1538167699685,account.217f18b21a114fb8a1d84e0c60d11e0e,442000.2,507939.06,1.5
LogItemUse,1538167699763,account.3ecd3a553dae4d6ba4ce29281e0d2475,606038.3,453265.4,1.5
LogPlayerPosition,1538167700054,account.b14e55d66ec546c381dad9d9074e0a5b,54424.66,133263.23,1.5
LogPlayerPosition,1538167700270,account.da528656f2d84540b509593d2259a839,54451.258,133793.53,1.5
LogPlayerTakeDamage,1538167700660,account.b14e55d66ec546c381dad9d9074e0a5b,54287.875,134757.8,1.5
LogPlayerTakeDamage,1538167700661,account.da528656f2d84540b509593d2259a839,54364.62,134741.77,1.5
LogPlayerTakeDamage,1538167700661,account.649ae3a062504ef28746ee66743b5cae,54298.21,134643.38,1.5
LogPlayerPosition,1538167700705,account.8ceb06cccee44176a77ec4482b7310bd,421688.75,568683.9,1.5
LogPlayerPosition,1538167700746,account.649ae3a062504ef28746ee66743b5cae,54274.77,134899.19,1.5
LogPlayerPosition,1538167700896,account.33901cb81e6e4fe480f5f9fb37ce6c5f,441362.94,544406.06,1.5
LogItemDrop,1538167700953,account.72bb9b59202c40cbb37ef820f434a330,374657.5,485085.1,1.5
LogPlayerPosition,1538167701150,account.6f136513d7b34d0296516284108ecbbb,236244.75,260933.45,1.5
LogItemPickup,1538167701150,account.a4a576f4eeaa47d2868da7cf87b3d36f,622939.3,599993.44,1.5
LogItemDrop,1538167701170,account.dc1edf2b68cc44be897c48ea79b1079b,329485.94,526841.4,1.5
LogItemUse,1538167701339,account.b14e55d66ec546c381dad9d9074e0a5b,54134.176,136447.44,1.5
LogPlayerAttack,1538167701537,account.8b6c61d8f84242d2924c20fcf1911ded,238230.83,268901.88,1.5
LogPlayerPosition,1538167701562,account.61431ed859fe4a44961b86035ad24726,238076.11,268705.5,1.5
LogPlayerAttack,1538167701651,account.8b6c61d8f84242d2924c20fcf1911ded,238198.17,268814.0,1.5
LogPlayerTakeDamage,1538167701689,account.b14e55d66ec546c381dad9d9074e0a5b,54011.555,137459.7,1.5
LogPlayerTakeDamage,1538167701689,account.da528656f2d84540b509593d2259a839,54089.043,137447.6,1.5
LogPlayerTakeDamage,1538167701690,account.649ae3a062504ef28746ee66743b5cae,54027.65,137346.14,1.5
LogPlayerPosition,1538167701849,account.8b6c61d8f84242d2924c20fcf1911ded,238130.9,268632.7,1.5
LogItemDetach,1538167701870,account.2c0efbc50b5c4d6890345f7af6619a98,178760.97,447122.62,1.5
LogItemAttach,1538167701870,account.2c0efbc50b5c4d6890345f7af6619a98,178760.97,447122.62,1.5
LogVehicleRide,1538167701932,account.f2e91d771486447fb8ab505d88016868,0.0,0.0,1.5
LogPlayerPosition,1538167702054,account.91120ae47a154d43b28c6cc4151ae85f,429995.5,590574.75,1.5
LogItemDrop,1538167702126,account.dc1edf2b68cc44be897c48ea79b1079b,329471.66,526829.25,1.5
LogPlayerAttack,1538167702180,account.8b6c61d8f84242d2924c20fcf1911ded,238043.25,268398.4,1.5
LogPlayerAttack,1538167702257,account.8b6c61d8f84242d2924c20fcf1911ded,238029.55,268359.56,1.5
LogPlayerAttack,1538167702315,account.8b6c61d8f84242d2924c20fcf1911ded,238018.67,268328.62,1.5
LogPlayerAttack,1538167702373,account.8b6c61d8f84242d2924c20fcf1911ded,237999.69,268267.62,1.5
LogPlayerAttack,1538167702424,account.8b6c61d8f84242d2924c20fcf1911ded,237986.81,268223.7,1.5
LogPlayerAttack,1538167702505,account.8b6c61d8f84242d2924c20fcf1911ded,237964.02,268153.06,1.5
LogPlayerAttack,1538167702557,account.8b6c61d8f84242d2924c20fcf1911ded,237963.98,268152.56,1.5
LogPlayerAttack,1538167702636,account.8b6c61d8f84242d2924c20fcf1911ded,237942.27,268093.75,1.5
LogVehicleRide,1538167702655,account.2f87a18ceaa34e3aaba2b8272ea4e041,0.0,0.0,1.5
LogPlayerTakeDamage,1538167702662,account.b14e55d66ec546c381dad9d9074e0a5b,53606.637,140048.56,1.5
LogPlayerTakeDamage,1538167702663,account.da528656f2d84540b509593d2259a839,53684.492,140039.3,1.5
LogPlayerTakeDamage,1538167702663,account.649ae3a062504ef28746ee66743b5cae,53626.715,139935.89,1.5
LogPlayerAttack,1538167702695,account.8b6c61d8f84242d2924c20fcf1911ded,237928.72,268057.88,1.5
LogPlayerAttack,1538167702748,account.8b6c61d8f84242d2924c20fcf1911ded,237913.34,268006.28,1.5
LogPlayerPosition,1538167702829,account.e9b0ce95cff14f439ee2295f9a0b82dc,195206.1,290916.78,1.5
LogPlayerAttack,1538167702854,account.8b6c61d8f84242d2924c20fcf1911ded,237880.98,267912.25,1.5
LogItemDrop,1538167703204,account.dc1edf2b68cc44be897c48ea79b1079b,329501.53,526875.25,1.5
LogPlayerPosition,1538167703280,account.8ca6f89e92b14cc78155a1cf8ba20c87,644105.1,269430.34,1.5
LogPlayerTakeDamage,1538167703667,account.b14e55d66ec546c381dad9d9074e0a5b,53006.242,142986.95,1.5
LogPlayerTakeDamage,1538167703667,account.da528656f2d84540b509593d2259a839,53084.293,142980.08,1.5
LogPlayerTakeDamage,1538167703667,account.649ae3a062504ef28746ee66743b5cae,53029.508,142875.25,1.5
LogPlayerPosition,1538167703889,account.5ae4037c4f4a43c09065454ced2eb3d1,651539.6,267964.97,1.5
LogPlayerPosition,1538167703889,account.4e2213f17fb14327b2d6fe9a09dc89b9,641348.4,271712.75,1.5
LogPlayerPosition,1538167703981,account.f2e91d771486447fb8ab505d88016868,642489.6,445429.66,1.5
LogItemDrop,1538167704010,account.dc1edf2b68cc44be897c48ea79b1079b,329523.1,526892.3,1.5
LogPlayerPosition,1538167704140,account.9c4e8e0358c84cda80e3ac3126666702,642447.6,445363.4,1.5
